DOWLKNUM,UTMX,UTMY,LON,LAT,EWMSTATUS,EWMSTATUS_corrRelFrq,max_depth,size_acres,avg_ph,avg_secchi,avg_conductance,avg_phosphorus,avg_chlorophylla,a440.cdom,allstreams_density_mperha,roaddensity_density_mperha,mean.gdd_wtr_10c,ACCESS.avg.ann.gdd,MIROC5.avg.ann.gdd,IPSL.avg.ann.gdd,GFDL.avg.ann.gdd,MRI.avg.ann.gdd
29002500,365394.731,5204181.422,-94.76980163,46.97747805,U,0,19.812,232.4033152,7.773333333,3.295625,285.6163265,0.026588235,7.796,0.1837523,3.7226,19.5903,1512.336142,1619.415183,1638.112969,1648.932295,1640.803157,1534.853842
29004500,366550.0103,5205435.954,-94.75498859,46.98899574,U,0,12.192,175.2069383,8.008947368,3.151978182,334.1,0.041875,3.5475,0.16756905,4.6481,33.5493,1476.139033,1558.871216,1570.700951,1585.26896,1575.895789,1469.446653
29007500,366686.8893,5224841.821,-94.75892535,47.16356766,U,0,40.2336,2433.396106,8.543333333,3.980273574,293.3333333,0.012827586,2.877826087,0.15670965,5.7048,62.3091,1408.999773,1505.227793,1523.75229,1533.135935,1523.588323,1421.327948
29009300,358083.3179,5198956.483,-94.86424873,46.92895876,U,0,10.668,345.6349048,7.899333333,2.670647368,173.1083333,0.026521739,10.21625,1.18449945,2.0337,27.3338,1503.4315,1581.230898,1591.445943,1604.101828,1595.557034,1485.999331
29010103,357213.3235,5210928.864,-94.8794421,47.03645118,U,0,14.9352,269.6679322,8.273333333,4.960642105,226.0833333,0.021333333,1.755,0.1249568,0.5597,41.4677,1384.316608,1465.520852,1471.515853,1488.071402,1476.607218,1368.619511
29013000,360455.1879,5224657.8,-94.84104627,47.16062098,U,0,15.5448,35.80040989,7.924444444,5.750516364,85.756,0.01,1.68,1.47340455,3.934,15.8029,1451.460861,1510.982311,1516.996948,1538.789569,1529.384607,1414.810941
29015700,345319.7333,5185858.651,-95.02736886,46.80831366,0,0,7,212.5015822,7.756666667,2.05166875,312,0.031818182,5.254,1.74136065,7.3261,33.1724,1486.695985,1524.137343,1531.044796,1535.081456,1527.985616,1426.144739
29016100,347737.1587,5194997.873,-94.99875189,46.89106421,0,0,39.0144,1926.114318,8.41,3.074604975,268.3333333,0.012222222,4.662916667,0.02462415,1.0874,55.9394,1453.842016,1563.43177,1581.895892,1596.272116,1587.06053,1475.68473
29021700,348823.5182,5228178.639,-94.99560008,47.18971567,U,0,1,239.753216,9.03,1.8,194.3333333,0.016,3.08,0.2860668,1.5429,55.1202,1387.056971,1440.03058,1446.478232,1458.438728,1448.719168,1346.621358
29024100,349713.6153,5245479.257,-94.98968176,47.34550283,U,0,4.8768,204.9263604,8.198888889,2.753745455,332.2,0.038,11.9,2.0943348,6.473,18.5891,1435.362541,1559.767425,1569.344303,1587.569711,1581.234029,1461.180439
29025000,338695.4017,5203542.845,-95.12039383,46.96577351,U,0,4.2672,428.7166208,8.330322581,1.53748288,292.5764706,0.047233333,20.86516129,0.8218046,2.4537,44.9046,1562.214094,1656.475669,1667.184981,1679.591103,1675.588288,1558.507272
29030900,336301.737,5244849.983,-95.16688834,47.33662567,U,0,64.9224,237.8983904,7.861724138,2.791125,363.4740741,0.01175,9.15,0.42287155,7.1623,5.2894,1436.932833,1508.211283,1520.425045,1536.694494,1537.249987,1411.769501
30000900,493232.0582,5028964.684,-93.08649634,45.41416939,U,0,1.524,298.1597176,9.0124,0.273448925,208.0714286,0.279892857,120.5411765,3.98842665,6.8628,38.6333,1932.628367,2038.368764,2084.672876,2033.511276,2069.324056,1942.335771
30002200,488125.7097,5046730.016,-93.15218693,45.5740091,1,1,10.668,228.0634256,7.782857143,1.643534239,264.5,0.046875,22.4,3.1312536,1.8032,51.6175,1809.496913,1791.370608,1825.095037,1807.069287,1813.669844,1696.601024
30004300,485448.7306,5044651.955,-93.1864344,45.55525364,1,1,9.144,360.0077965,7.65,1.754300313,288.5,0.049,31.42625,2.67071905,5.5846,75.0919,1720.193455,1699.125396,1726.830584,1705.799736,1711.723933,1597.842191
30004400,481799.8202,5053622.779,-93.23351944,45.63591336,U,0,3.3528,145.9278724,8.276666667,1.0389,325.5714286,0.1375,61.2,4.13016945,11.6717,28.5845,1875.186287,1937.788212,1963.654325,1943.050904,1955.783158,1839.47034
30007200,473012.8948,5035701.332,-93.34527009,45.4743184,1,1,3.048,387.365787,8.75,0.650674965,176.6666667,0.118333333,57.76,1.4437462,5.2112,70.9308,1946.72527,1975.054343,2013.83638,1975.007171,1998.366458,1873.409434
30008000,474179.1928,5039191.81,-93.33053257,45.50578033,U,0,2.4384,269.4317168,9.07,0.342280422,174.125,0.504,363,1.64658105,8.4874,64.0737,1953.238347,2025.557698,2064.604308,2025.181738,2052.355995,1926.926152
30008300,476291.0688,5044683.191,-93.30376476,45.55528306,U,0,1.524,275.3932572,9,1.95,142.6666667,0.0125,1.85,3.845189775,0.6154,30.2915,1689.731049,1614.026877,1640.029909,1611.693592,1622.74518,1521.357284
30011400,462025.5171,5038711.519,-93.48607003,45.50090121,1,1,3,88.45487481,8.836363636,1.158189091,302.5833333,0.1695,35.15,2.98477535,11.515,30.3607,1902.670321,1922.324573,1959.037142,1931.683125,1948.312274,1818.95743
30013800,463352.1049,5054196.138,-93.47025206,45.64034494,U,0,4.8768,410.8366017,8.665384615,1.48,270.1538462,0.127333333,85.8,1.156007,8.6266,55.7181,1851.530406,1847.556613,1878.051481,1861.389156,1870.560318,1749.073232
30014300,464501.5541,5055854.436,-93.45562423,45.6553304,U,0,3.048,156.826606,8.774615385,0.818181818,283.4615385,0.192,40.5,4.4962688,7.1696,32.4897,1886.412729,1896.015812,1923.569686,1903.043736,1915.574163,1793.545225
31019000,476043.1676,5239325.143,-93.3169353,47.30696056,1,1,12.2,238.7644366,7.841,3.937785366,328.03125,0.0945,3.951666667,2.18558975,4.1466,35.1247,1457.753901,1544.429969,1554.570241,1563.320358,1549.861823,1455.211726
31019100,475734.9307,5238414.911,-93.32096346,47.29875881,1,1,12.2,140.7759677,7.805151515,3.768225067,299.36875,0.08525,3.381666667,2.2097845,4.1466,35.1247,1457.753901,1544.429969,1554.570241,1563.320358,1549.861823,1455.211726
31037000,459656.0002,5233546.116,-93.53319783,47.25415674,1,1,10.3632,105.5998997,7.56,2.609725926,108.3333333,0.032098,10.37,4.63813175,0,68.4633,1497.518414,1600.270374,1615.170421,1623.268631,1612.089533,1515.662671
31037200,460063.4624,5232616.422,-93.52772982,47.2458163,1,1,16.1544,38.96666076,7.632307692,4.188910112,178.0571429,0.0564375,2.965,2.4381851,6.2285,128.072,1490.603493,1568.124169,1584.192893,1595.229925,1584.68584,1487.221864
31037300,458525.5407,5232579.362,-93.54804787,47.24538744,1,1,17.0688,130.3655334,7.920689655,4.792315862,251.1939394,0.056214286,3.788571429,1.21289215,2.5754,64.1234,1470.707515,1543.99484,1561.017251,1567.822633,1556.0599,1458.596877
31055400,449140.6203,5222846.492,-93.67094822,47.15715254,U,0,32.004,1209.972698,8.000925926,4.591886189,281.8113208,0.010428571,2.012,0.1181798,2.3987,41.0044,1410.264543,1512.323364,1530.280868,1537.095974,1516.830303,1430.237182
31057600,450645.7713,5240809.853,-93.65307635,47.31889792,U,0,22.86,2715.149836,8.12,4.317434312,230.75,0.040940909,6.048888889,1.8778654,3.0515,33.4991,1428.06178,1535.568941,1559.652575,1557.828125,1562.9818,1451.721125
31082400,427002.9179,5270350.243,-93.97076898,47.58245646,0,0,21.3,714.5568552,8.405,3.03,197.5,0.074266667,3.633333333,3.42646685,3.0962,33.2023,1445.017543,1540.137834,1554.484814,1558.497183,1559.266464,1444.456728
31082600,424231.5259,5274125.994,-94.00827169,47.6161069,0,0,21.3,3579.300477,8.022,3.239904189,213.94375,0.061733333,8.323333333,2.75863485,3.0962,33.2023,1445.017543,1540.137834,1554.484814,1558.497183,1559.266464,1444.456728
31092100,403240.0646,5272901.907,-94.28727567,47.60230072,U,0,8.5344,622.4190995,8.208333333,1.860244675,283.7142857,0.059714286,13.30875,3.2003927,9.1663,25.0964,1521.189956,1599.46742,1607.622466,1618.240552,1607.484348,1501.636803
31092800,397044.2697,5260943.002,-94.36687962,47.49377194,U,0,1.524,559.7163413,8.59125,1.056363636,147.2428571,0.03125,8.533333333,1.39556445,0,0,1525.6795,1655.518958,1675.948176,1676.433441,1670.544757,1559.164927
31093400,394654.1683,5277474.805,-94.40256698,47.64209584,U,0,3.048,324.6392778,8.106666667,1.131818182,169.5714286,0.06,35.30571429,5.94824655,4.8521,22.9646,1441.00753,1536.633093,1553.688558,1555.622936,1544.465979,1447.00137
32002000,330437.9296,4822561.825,-95.09863826,43.53674561,0,0,2.7432,707.6827167,8.566666667,0.522945161,449,0.331307692,211.1975,0.5887348,5.7497,22.616,1888.246992,1935.134021,1952.797004,1905.417244,1939.051216,1804.34076
32004500,322845.3594,4845812.801,-95.20016801,43.74418215,U,0,1.766805678,457.3296828,8.816,0.402201905,462.75,0.215,119.1571429,1.27233535,5.6407,16.1515,1901.859889,2006.481013,2030.980591,1967.232113,2005.515024,1870.835846
32005300,322421.8307,4850450.315,-95.20695836,43.78580542,U,0,1.478,89.22924318,8.61,0.413571429,348.5,0.2306,126.5,0,0,15.0445,1912.23905,2060.986037,2080.600533,2018.139996,2055.257713,1921.504
32005702,318573.5347,4846494.339,-95.25341197,43.74928062,U,0,1.146,4874.020871,8.35,0.248571429,801,0.211,167.9,2.2161609,4.0986,43.3563,1914.158677,1972.734911,1991.504274,1939.968825,1981.216532,1840.553396
33000100,493455.6079,5109486.656,-93.08472989,46.1389247,U,0,3.6576,314.5339779,7.547272727,0.879058824,85.7,0.0486,35.98333333,4.30316555,1.7867,44.8694,1748.68781,1742.536442,1759.909721,1745.190633,1758.389268,1634.860119
33000900,485891.8121,5095686.201,-93.18224823,46.01460362,U,0,3.048,412.2003195,7.513333333,1.876699744,21.65,0.0275,6.197777778,3.9515359,0.548,31.9761,1653.674861,1597.834802,1609.877969,1598.52569,1607.228732,1494.345916
33001500,486364.1991,5082708.805,-93.17577632,45.89781181,U,0,3.048,226.3792886,7.874375,0.747664348,147.1875,0.138916667,40.65,7.0424371,7.2835,43.7022,1741.916041,1805.227105,1832.341724,1812.519093,1832.393866,1705.158272
33002800,476827.2225,5091724.46,-93.29915023,45.97870035,1,1,4.2672,1259.242339,8.028571429,1.061242409,141.8388889,0.164888889,42.62380952,3.3726282,2.4394,49.6077,1754.529443,1754.715808,1771.23737,1761.955539,1771.111703,1653.092955
33003200,471588.5988,5066096.801,-93.36526359,45.74784473,U,0,14.3256,178.9956948,7.831304348,2.17827525,296.4166667,0.058909091,12.316,4.45353515,3.8862,34.2398,1827.057799,1739.367451,1764.673307,1751.420689,1763.305327,1650.475542
33003600,475123.2219,5075249.995,-93.32029393,45.83036463,U,0,2.7432,506.4074536,8.562727273,0.871509029,179.2142857,0.149166667,70.4,4.939691,6.8938,53.9853,1744.249808,1735.189863,1759.151749,1735.590297,1749.846595,1639.410011
33004000,468170.6092,5084680.848,-93.41043261,45.9149593,U,0,4.8768,653.492475,7.993529412,1.114772762,121.2888889,0.3718,43.17857143,4.84086875,5.1538,18.1188,1688.474116,1755.921768,1782.783855,1765.727989,1778.090669,1664.331539
34003200,359420.3805,4993686.854,-94.78623021,45.08267728,U,0,7.9,89.37029953,8.120357143,1.445903374,480.6666667,0.0206,5.66,0.48395,6.5936,24.1081,1834.358727,1999.137536,2009.47896,1979.74345,1990.907254,1870.610587
34006200,356269.3698,5014908.33,-94.8323628,45.27297489,1,1,3.6576,647.1177842,8.31,1.414248763,403.3,0.028708333,9.995833333,0.9371278,15.8068,34.6453,1666.933838,1818.028529,1834.762345,1797.682328,1808.760372,1689.746268
34007600,353179.2346,4993604.079,-94.86546588,45.08066499,U,0,2.4,791.0970348,8.295555556,0.659593655,521.1111111,0.267,31.542,2.45149105,3.1319,15.1774,1795.165383,1976.809997,1992.988184,1954.652159,1965.028021,1851.50521
34011500,344790.422,5009877.457,-94.97704753,45.2252754,U,0,2.5,148.8433607,8.777142857,1.364,350.6,0.048333333,8.2,1.3715844,4.1114,27.2961,1730.552886,1875.95784,1893.304765,1853.286489,1873.63459,1742.716305
34011600,343572.316,5010503.949,-94.99275129,45.2306418,1,1,17.0688,75.32252934,7.857575758,3.755335229,455.8235294,0.277,3.438,0.35455025,0,65.1498,1759.261903,1874.243785,1886.419121,1854.458864,1878.273865,1749.377348
34011700,343655.7922,5009573.065,-94.99139598,45.222286,U,0,2.5,68.6679881,9.044375,1.632727273,372.7058824,0.0805,6.233333333,1.5218182,2.1814,33.5,1732.208909,1876.769604,1892.009288,1860.376956,1875.557576,1744.207641
34011900,347375.7174,5008251.812,-94.94363692,45.21121565,1,1,11.8872,78.98581353,8.425,3.80675392,491.3333333,0.014818182,3.405454545,0.67173985,2.7829,52.3481,1702.110086,1801.643566,1814.587924,1783.208448,1803.684271,1672.793013
34018600,340668.6108,5002489.357,-95.0271565,45.15789153,U,0,1.5,229.1287061,8.649090909,0.3706,567,0.118666667,25,3.1117822,9.7052,54.8449,1851.251806,2006.072655,2025.391498,1979.949802,2005.552365,1869.782597
34019200,340163.6761,5007526.113,-95.03519094,45.20308779,U,0,4.572,1567.875065,8.76372093,1.970582917,650.5714286,0.099235294,20.83117647,0.73008685,2.6609,35.0441,1777.380185,1895.421043,1912.116039,1876.205087,1895.777795,1764.959061
34019600,340511.7303,5003815.869,-95.02957506,45.16978941,U,0,3.048,204.2564646,8.667619048,0.654225352,566.8636364,0.10375,29,1.14918435,1.4245,28.6524,1855.821658,2009.892135,2022.501396,1996.901673,2012.499387,1875.985677
34020400,337838.7254,5011143.133,-95.06595379,45.23509427,U,0,1,654.3163757,8.79,0.730909091,406.4,0.053,6.27,3.018784,5.4811,11.9543,1746.777815,1822.503741,1836.535246,1803.924824,1821.220157,1695.327831
34020600,339783.6144,5019417.286,-95.04386259,45.30997204,1,1,7.9248,758.8917184,8.74,2.897784615,408,0.02475,3.226666667,0.44939565,4.1251,56.9242,1755.411032,1908.821308,1918.610526,1885.245483,1907.393141,1782.317626
34020800,337301.6185,5019501.14,-95.07553196,45.3101555,U,0,3,368.4939406,9.1,0.74652,381.2333333,0.0675,16.364,1.4500767,0.4942,30.6857,1819.666318,2006.97457,2019.658276,1990.222909,2007.962022,1877.843741
34021700,338585.3168,5013040.328,-95.05706438,45.25233255,1,1,8.8392,705.3908055,7.509090909,2.932885854,400,0.021615385,5.376153846,0.3368471,7.8824,25.9675,1740.826802,1882.947205,1889.317937,1862.10471,1881.907021,1757.706482
34022400,335557.2878,5022013.706,-95.09860396,45.33235054,1,1,12.192,521.1049186,8.335333333,2.298534347,410.1333333,0.038722222,10.67571429,0.57876655,2.6145,39.8062,1734.321772,1814.770878,1823.585995,1800.884149,1821.712982,1689.033906
34024500,333118.2222,5005479.628,-95.12415468,45.1830454,U,0,4.2672,513.0550717,8.729411765,0.5065625,521.5714286,0.1208,8.8,1.3246291,2.6767,11.875,1855.284439,2015.265991,2034.164639,1996.714775,2017.546935,1881.966057
34024600,334980.1001,5004891.79,-95.10027732,45.17819566,U,0,3.9624,657.7206305,8.864615385,0.739019231,502.4545455,0.091333333,46.23333333,1.505928975,2.0338,15.3527,1833.868144,1983.902811,1997.519784,1964.153163,1985.154771,1851.683851
34028300,331527.1545,5001887.935,-95.14318,45.15035849,U,0,1.8288,200.7680931,8.682222222,0.650952381,500.75,0.182,62.6,0.8903029,10.1404,32.3903,1809.872082,1946.543634,1961.692837,1918.479993,1938.040047,1812.596464
38026000,637560.5355,5271908.94,-91.1704754,47.58599732,U,0,0.9144,66.2361733,7.26,0.8,54.3,0.017,1.05,6.8863095,10.9959,0,1412.635756,1158.179169,1182.015423,1179.048623,1168.827734,1078.238257
38039300,629792.7656,5275713.149,-91.27260888,47.62181227,U,0,9.144,406.1095993,7.527954545,3.292643077,81.44680851,0.013666667,8.241666667,1.556557025,1.1147,23.5006,1292.760958,1304.201938,1326.262681,1325.166429,1326.821669,1228.190523
38040600,628590.6963,5245011.233,-91.2975473,47.34591891,U,0,9.144,295.1029288,7.421428571,3.342264564,83.40434783,0.018833333,5,1.39570555,3.9927,36.2072,1474.143218,1236.672369,1253.305028,1256.29494,1248.983888,1157.182688
38053900,613954.9401,5254711.015,-91.48874836,47.43588253,U,0,1.8288,175.5803856,7.24,1.209938462,66.83333333,0.02,4.314,9.706404,6.9065,17.441,1214.914398,1156.95719,1169.108435,1161.096503,1157.844447,1079.940987
38065600,602947.4552,5263705.476,-91.63258487,47.51862281,U,0,1.95776651,1329.214015,6.851666667,0.871550769,34.475,0.022,8.1025,8.82160625,3.7811,9.9887,1329.249188,1368.142998,1377.983917,1379.65591,1378.877008,1292.498305
38066400,602690.8698,5284619.213,-91.63109043,47.70678737,U,0,3.9624,81.1282586,6.464,2.923090909,25.25,0.011,3.1875,2.4725183,0,29.1903,1280.796494,1302.302967,1309.925955,1310.508097,1306.782701,1219.163108
38068600,609012.7341,5277133.822,-91.54871299,47.6384216,U,0,3.781742386,272.8491565,7.273333333,0.700108333,56.85714286,0.027,2.666666667,7.01185135,3.6096,18.3587,1385.219744,1510.716067,1524.509174,1525.826537,1523.869978,1430.218698
38074400,594384.5494,5226696.487,-91.75415533,47.18698728,U,0,6.096,237.7215212,7.903846154,3.244007059,124.275,0.014,3.835,2.3357778,1.7097,4.535,1369.442938,1174.835461,1191.20574,1187.689774,1175.962214,1095.102503
40000200,456956.1441,4897204.745,-93.53893673,44.2268002,0,0,3.048,892.0122654,9.338,1.276628955,420.2857143,0.596285714,45.7,3.1675837,4.6114,68.9313,1956.660444,2034.001808,2068.335035,2020.229294,2041.442303,1909.519201
40003100,451494.0362,4897656.66,-93.60736407,44.23052552,1,1,9.4488,1357.802544,8.445555556,1.787206184,435.4545455,0.423714286,40.67833333,1.623247925,7.8606,67.703,1923.721501,1992.220563,2024.921326,1981.392385,2003.921884,1868.453171
40003300,448915.3369,4912955.992,-93.64114826,44.36808112,U,0,20.1168,268.8642213,8.224302326,2.832355484,389.1693182,0.251730769,23.86875,0.78978405,4.3817,47.7234,1894.024779,1908.739727,1945.422994,1898.127241,1925.094098,1785.526472
40005100,446861.8396,4897534.563,-93.66534971,44.22910325,U,0,16.1544,77.4026774,7.5744,3.84449823,344.4642857,0.0186,4.596666667,4.4084918,4.8915,11.0519,1906.770786,1901.689636,1936.814765,1889.098309,1915.114056,1778.662756
40006300,442012.6682,4902673.112,-93.72663155,44.2749927,1,1,15.24,881.7572119,8.278,1.614943182,331.5423729,0.149323529,42.87578947,0.8241802,5.9804,48.5647,1989.784453,2044.650446,2076.420125,2034.880385,2060.010424,1924.621562
40009201,439258.8941,4902672.794,-93.76113574,44.27476513,U,1,11,684.5721786,8.615833333,1.7952689,325.8478261,0.136566667,44.70294118,0.86667055,1.5108,49.4781,1852.709159,1870.472479,1898.284081,1848.265077,1869.142679,1741.822869
40009202,434161.9817,4902634.203,-93.82499304,44.27397434,U,1,7.0104,438.811772,8.507714286,1.106397473,339.7666667,0.1538,48.90666667,0.51722985,0.8342,56.1054,2039.041695,2078.786217,2107.872694,2066.35407,2093.506955,1958.481377
40010400,434928.8365,4904298.126,-93.81559203,44.28902222,U,0,2,376.8103981,9.007142857,0.945454545,404.1428571,0.287,153.9866667,0.30792175,1.7693,39.2012,1861.668474,1888.143665,1915.740713,1867.78883,1886.927011,1761.292169
40011700,430413.1383,4900376.834,-93.87166288,44.25330449,U,0,12.4968,1516.114262,8.264166667,1.721432876,360.0714286,0.13772973,67.07695652,0.278648,4.0605,72.1887,1991.950153,2036.322615,2062.415205,2025.048137,2046.904003,1913.017109
40012400,426829.2869,4906709.285,-93.9174363,44.30995729,U,0,10.9728,299.999889,8.104285714,1.00314704,424.8333333,0.475666667,33.2,1.524323725,1.6939,45.5266,1977.836567,2014.106609,2039.036826,1998.918087,2026.515451,1891.78354
41002101,253265.9569,4916765.493,-96.09634051,44.36218967,U,0,1.8288,547.0790276,8.574444444,0.682812584,665.2111111,0.232333333,46.375,1.2493091,5.7843,15.9801,1830.693489,1908.426147,1926.347563,1878.400518,1916.386796,1783.306685
41003400,247511.7916,4920178.964,-96.17009949,44.39089456,U,0,2,221.2030697,8.792,1.019366154,838.6,0.160333333,11.85,1.46284595,4.4598,26.6625,1722.309515,1836.768238,1851.418092,1796.497569,1838.733511,1706.532717
41004300,241464.6749,4909381.575,-96.2405481,44.29171072,U,0,2.7432,2699.47835,8.699166667,0.946164922,518.4285714,0.4243,67.03333333,1.0332458,3.7542,36.2984,1754.794933,1763.262848,1774.013127,1729.107265,1768.230908,1637.904666
41008900,232570.0368,4922309.079,-96.35848456,44.4046815,U,0,3.314397275,996.2861018,8.7559375,1.629599725,621.22,0.183705882,50.4532,2.9617892,2.912,29.3383,1767.077503,1805.256786,1816.90821,1776.642304,1818.866142,1683.701966
43009800,385658.1651,4961639.42,-94.44570999,44.79900549,U,0,1.7,347.3171972,9.05,0.442307692,419.5,0.1016,45.43333333,3.90976085,6.2952,19.8909,1956.747285,2030.971749,2059.216314,2018.272528,2033.563533,1907.360899
44001400,299802.1232,5234429.728,-95.64487904,47.23281372,0,0,8.2296,1127.004654,8.468780488,3.092527138,289.3342857,0.014125,5.1275,0.67218955,3.3488,38.9627,1465.133418,1508.752464,1510.957978,1529.364262,1523.192111,1405.160871
45000100,286472.812,5374824.545,-95.89010101,48.49023509,U,0,1.2192,6896.310883,8.432,0.869,278.5,0.031,5.77,6.786947,9.0784,20.4704,1438.67726,1428.994213,1414.791468,1445.878142,1431.921821,1337.279744
46002400,381613.0899,4835394.751,-94.46830817,43.66212868,U,0,5.5,83.16646376,8.488571429,0.849451429,359.2888889,0.123,92.325,1.0216013,2.941,111.7279,2029.527434,2136.907484,2164.590793,2119.348704,2145.147509,2019.312825
46002500,381488.8933,4834149.727,-94.46957465,43.65090232,U,0,5.5,138.2032017,8.44,1.1433975,396.1545455,0.132142857,45.53333333,0.4402003,2.941,111.7279,2004.196783,2088.654292,2117.469534,2071.869879,2098.10007,1970.839693
46003000,381702.7238,4832944.864,-94.46666,43.64009126,U,0,5.7912,227.9088988,8.414166667,1.369978654,389.9545455,0.104111111,83.46666667,0.68903225,1.5278,93.133,1997.760179,2084.673904,2111.655738,2072.330742,2094.54823,1970.849382
46003100,381504.7219,4831004.322,-94.46868855,43.62259267,U,0,7.62,548.0516689,8.2,1.1254534,434.1266667,0.1069,54.425,0.60010535,3.8528,57.2954,2002.91439,2086.031698,2115.12313,2068.140951,2090.21831,1969.088669
46003400,381093.7568,4829307.407,-94.47340754,43.60725297,U,0,4.8768,182.0878862,8.105833333,0.733561905,407.0090909,0.0978,97.45,0.64230475,5.8154,57.1595,2057.608975,2131.590735,2157.94899,2117.242897,2141.624823,2013.444716
46010900,363100.1587,4837403.671,-94.69833427,43.67702985,U,0,6.096,951.0200807,8.515652174,1.25688619,414.0545455,0.1165,150.0571429,1.3294534,2.3213,32.9493,1936.011621,2005.516718,2032.121654,1983.416825,2007.546159,1880.367932
47002600,397866.2809,4995498.84,-94.29824835,45.10557959,U,0,8.2296,163.7718705,7.941818182,2.343744552,355.0384615,0.082222222,17.2875,2.51468345,1.2969,42.8264,1875.59501,1919.41912,1937.365986,1911.551354,1921.684437,1800.687101
47003200,397975.2524,4993364.933,-94.29642887,45.0863913,U,0,8.8392,201.2038934,8.626153846,1.207148342,341.75,0.284941176,51.77692308,0.88509975,2.2233,74.0678,1928.860488,1981.484831,2001.253198,1969.135546,1982.872221,1861.570649
47004600,391692.6105,4991589.911,-94.37585655,45.06948349,1,1,5.1816,2438.09043,8.132,1.24409581,328.75,0.02952,13.40263158,0.2790824,2.3063,39.5563,1872.198812,1962.937538,1983.936097,1949.097821,1961.764062,1841.080119
47004901,387490.0177,4981829.497,-94.42704249,44.98099313,U,0,6.4,863.9271849,8.575416667,1.499688092,332.3571429,0.060727273,21.99833333,0.5007244,0,41.2979,2465.421539,2367.021449,2516.447308,2559.756404,2449.30951,2421.860433
47005000,386200.9021,4990291.544,-94.44530294,45.05693791,1,1,15.24,292.5220964,7.954615385,2.691745653,487.652381,0.037857143,8.022857143,0.5494019,7.0727,39.1464,1816.506289,1887.071951,1905.137902,1877.824223,1887.940984,1768.119559
47006400,388068.5447,4985112.44,-94.42043671,45.01062832,1,1,7.62,189.5482273,7.957083333,1.717722105,373.1576923,0.152428571,7.31,0.9205166,0,17.4219,1863.85001,1944.801646,1965.240964,1933.650548,1942.87126,1819.58114
47009500,386631.837,5014501.227,-94.44533141,45.27486529,1,1,4.8768,529.0691257,8.48,0.764509613,429.5166667,0.159038462,71.06,1.5737925,5.5948,35.4436,1868.990662,1980.808856,1998.727788,1970.90749,1979.889461,1850.951345
47013800,376468.983,4993804.625,-94.56972368,45.08691932,U,0,1.1,153.2284545,9.463333333,0.887272727,308,0.037,7.155,1.51113495,0.4835,12.0577,1771.382184,1875.074293,1894.659133,1861.135113,1868.041969,1755.108825
47017700,368685.5883,4996004.87,-94.66916424,45.10531503,U,0,3.048,782.5813901,9.04375,0.481285272,293.7166667,0.182428571,200.3428571,1.6679575,2.6597,24.7487,1881.693408,2015.04729,2038.841833,2003.232123,2016.959498,1891.469804
47018300,370021.685,4993414.21,-94.65151577,45.0822511,U,0,3.048,273.9835819,7.9175,0.610526316,393.28,0.19,225.8,2.90240425,2.2501,16.0812,1888.314532,2078.827545,2094.925058,2063.152739,2066.672142,1945.385543
48000200,450184.7693,5121183.206,-93.6461671,46.24239952,1,1,12.192,128250.5327,8.151408451,3.446957241,176.9859155,0.028068182,4.242833333,0.48547845,4.9597,69.1301,1632.862617,1675.154059,1684.004448,1683.680973,1692.770163,1584.419302
48001200,444369.8722,5106296.166,-93.71983774,46.10797461,0,0,3.6576,583.7556904,8.654615385,1.635155556,170,0.042,22.01,1.8258815,3.3921,19.4871,1627.086785,1694.455715,1709.967141,1702.412978,1709.112869,1593.990124
48001400,440235.6818,5110611.134,-93.77387181,46.14645701,0,0,2,409.1381422,7.95,1.558461538,301.0666667,0.0255,3,4.2190361,5.5106,10.7289,1539.843699,1562.990915,1577.021884,1566.387725,1569.442283,1470.914959
49001600,427286.0121,5109597.31,-93.94137711,46.13607563,U,0,15.5448,1103.40191,7.625555556,2.627467925,136.4037037,0.0184375,7.188571429,3.23652415,2.6073,33.525,1610.27787,1695.630197,1709.486515,1710.691718,1711.762865,1602.422465
49014000,372932.1521,5074678.899,-94.63555172,45.81396629,U,1,26.5176,235.6393261,8.013690476,4.001053755,332.4105882,0.045882353,2.308333333,1.04846195,8.825,40.1805,1621.103739,1694.602968,1713.226957,1695.387337,1703.187892,1589.755724
51001800,293475.8214,4883690.943,-95.57926687,44.07727971,U,0,2.4384,126.9019196,8.89,0.497476923,582.475,0.059,78.1,2.12248755,1.3447,12.197,1892.447636,2045.608418,2052.909171,1999.978765,2043.150835,1901.505015
51002100,291105.347,4859036.975,-95.59914798,43.85486383,U,0,2.7432,122.7147588,8.399375,0.833167792,774.9244444,0.137421053,35.29522222,2.92112335,4.6258,61.0855,1826.463397,1866.613406,1884.988784,1835.912718,1870.846673,1737.822605
51002400,286296.2514,4869764.462,-95.66322224,43.94997014,U,0,1.504715174,326.045198,8.838,0.253444444,662.6,0.19625,185.1,2.45662635,5.3263,44.8342,1886.125654,1998.197563,2007.727886,1957.930496,1998.779191,1858.574926
51006300,278703.832,4892734.895,-95.76734352,44.15429852,0,0,2.7432,1209.245167,8.621666667,0.608394955,622.5555556,0.164,67.94333333,2.085905425,4.7235,31.9657,1883.640932,1996.664852,2015.554732,1967.093008,2008.61001,1872.108711
